County,State,Value
Nash County,North Carolina,8420.00
Morgan County,Alabama,8426.00
Harrisonburg city,Virginia,8446.00
Philadelphia County,Pennsylvania,8456.00
Pickens County,South Carolina,8467.00
Walworth County,Wisconsin,8469.00
Sangamon County,Illinois,8514.00
Rockingham County,Virginia,8589.00
Burnet County,Texas,8603.00
Lafayette County,Mississippi,8607.00
Kauai County,Hawaii,8628.00
Onondaga County,New York,8690.00
Crawford County,Arkansas,8701.00
Shelby County,Kentucky,8737.00
Lee County,North Carolina,8826.00
Franklin County,Virginia,8873.00
Natrona County,Wyoming,8917.00
Lumpkin County,Georgia,8950.00
Monroe County,New York,9001.00
Penobscot County,Maine,9004.00
Santa Cruz County,Arizona,9039.00
Kershaw County,South Carolina,9050.00
Chambers County,Texas,9065.00
Comanche County,Oklahoma,9102.00
Payne County,Oklahoma,9160.00
York County,Virginia,9167.00
Calcasieu Parish,Louisiana,9191.00
Lea County,New Mexico,9216.00
Cumberland County,Tennessee,9251.00
Wayne County,North Carolina,9294.00
Grand Traverse County,Michigan,9332.00
Windham County,Connecticut,9337.00
Portage County,Ohio,9358.00
Duplin County,North Carolina,9442.00
Cowlitz County,Washington,9462.00
Loudon County,Tennessee,9470.00
Hunt County,Texas,9533.00
Jessamine County,Kentucky,9545.00
Story County,Iowa,9561.00
Fayette County,Tennessee,9607.00
Kankakee County,Illinois,9616.00
Albany County,New York,9639.00
Jefferson County,Wisconsin,9665.00
Kendall County,Texas,9667.00
St. Francois County,Missouri,9718.00
Butler County,Pennsylvania,9779.00
Tipton County,Tennessee,9810.00
White County,Arkansas,9911.00
Chittenden County,Vermont,9974.00
Navajo County,Arizona,9979.00
Putnam County,Tennessee,10006.00
Fauquier County,Virginia,10064.00
Madison County,Idaho,10069.00
Hood County,Texas,10082.00
Adams County,Pennsylvania,10115.00
Laramie County,Wyoming,10131.00
Merrimack County,New Hampshire,10220.00
Winnebago County,Wisconsin,10231.00
Grayson County,Texas,10282.00
Lynchburg city,Virginia,10299.00
Okaloosa County,Florida,10324.00
Wise County,Texas,10334.00
Madison County,Illinois,10341.00
Gregg County,Texas,10351.00
York County,Maine,10389.00
Valencia County,New Mexico,10417.00
Cumberland County,New Jersey,10460.00
Wilson County,Texas,10510.00
Boone County,Indiana,10533.00
Eagle County,Colorado,10538.00
Waller County,Texas,10542.00
Middlesex County,Connecticut,10605.00
Clinton County,Michigan,10629.00
Catoosa County,Georgia,10660.00
Sebastian County,Arkansas,10673.00
Montgomery County,Virginia,10763.00
Marshall County,Alabama,10788.00
Robeson County,North Carolina,10829.00
Douglas County,Kansas,10864.00
Autauga County,Alabama,10900.00
Strafford County,New Hampshire,10910.00
Bradley County,Tennessee,10998.00
Columbia County,Florida,11018.00
Pike County,Pennsylvania,11067.00
Gordon County,Georgia,11082.00
Pulaski County,Missouri,11109.00
Florence County,South Carolina,11124.00
Pender County,North Carolina,11135.00
San Mateo County,California,11290.00
Mason County,Washington,11294.00
Randolph County,North Carolina,11298.00
Jefferson County,West Virginia,11308.00
Hardin County,Kentucky,11369.00
Union County,Ohio,11391.00
Granville County,North Carolina,11418.00
Highlands County,Florida,11420.00
Lake County,Indiana,11441.00
Maury County,Tennessee,11458.00
Nye County,Nevada,11461.00
Alexandria city,Virginia,11683.00
Kalamazoo County,Michigan,11728.00
Robertson County,Tennessee,11850.00
Burleigh County,North Dakota,11892.00
Yuba County,California,11936.00
Taney County,Missouri,11972.00
Madison County,Kentucky,12044.00
Glynn County,Georgia,12058.00
Craven County,North Carolina,12069.00
Passaic County,New Jersey,12177.00
Napa County,California,12205.00
Boone County,Illinois,12379.00
Pennington County,South Dakota,12383.00
Iron County,Utah,12384.00
Culpeper County,Virginia,12427.00
Campbell County,Wyoming,12435.00
Grundy County,Illinois,12528.00
Garfield County,Colorado,12598.00
Catawba County,North Carolina,12673.00
Jasper County,Missouri,12718.00
Virginia Beach city,Virginia,12737.00
Houston County,Alabama,12760.00
DuPage County,Illinois,12763.00
Chisago County,Minnesota,12786.00
Twin Falls County,Idaho,12946.00
Polk County,Oregon,13023.00
Bullitt County,Kentucky,13083.00
Mobile County,Alabama,13149.00
Lebanon County,Pennsylvania,13241.00
Monterey County,California,13295.00
Hoke County,North Carolina,13306.00
Franklin County,North Carolina,13359.00
Elmore County,Alabama,13429.00
Moore County,North Carolina,13478.00
Missoula County,Montana,13497.00
Hanover County,Virginia,13543.00
Cochise County,Arizona,13591.00
Linn County,Oregon,13603.00
Bristol County,Massachusetts,13607.00
Lincoln County,Missouri,13622.00
Greene County,Ohio,13687.00
Clark County,Indiana,13760.00
Skagit County,Washington,13922.00
Union County,New Jersey,13958.00
Shasta County,California,13967.00
St. Clair County,Illinois,13974.00
Wicomico County,Maryland,14089.00
Scott County,Kentucky,14112.00
Oldham County,Kentucky,14138.00
Calvert County,Maryland,14174.00
Chatham County,North Carolina,14176.00
Yamhill County,Oregon,14201.00
Bulloch County,Georgia,14234.00
Craighead County,Arkansas,14295.00
Monongalia County,West Virginia,14323.00
Washington County,Wisconsin,14394.00
Grant County,Washington,14422.00
Walton County,Florida,14442.00
Lincoln County,North Carolina,14485.00
Hancock County,Indiana,14611.00
Effingham County,Georgia,14715.00
Fairbanks North Star Borough,Alaska,14741.00
Elkhart County,Indiana,14768.00
Santa Fe County,New Mexico,14878.00
New London County,Connecticut,14967.00
Monmouth County,New Jersey,15079.00
Rockdale County,Georgia,15104.00
Cecil County,Maryland,15157.00
Clarke County,Georgia,15225.00
Lancaster County,South Carolina,15301.00
Fayette County,Georgia,15304.00
Washington County,Maryland,15507.00
Lonoke County,Arkansas,15528.00
Platte County,Missouri,15541.00
Orange County,North Carolina,15574.00
Wagoner County,Oklahoma,15594.00
Davidson County,North Carolina,15632.00
Nassau County,Florida,15651.00
Gaston County,North Carolina,15721.00
Outagamie County,Wisconsin,15724.00
Mercer County,New Jersey,15752.00
Washington County,Tennessee,15781.00
Sutter County,California,15807.00
Ector County,Texas,16007.00
Cumberland County,Maine,16062.00
DeKalb County,Illinois,16191.00
Carroll County,Maryland,16237.00
San Juan County,New Mexico,16243.00
Rogers County,Oklahoma,16264.00
Dauphin County,Pennsylvania,16302.00
Tolland County,Connecticut,16327.00
Randall County,Texas,16413.00
Bastrop County,Texas,16438.00
Flathead County,Montana,16457.00
Cumberland County,North Carolina,16468.00
Lamar County,Mississippi,16588.00
Lorain County,Ohio,16692.00
Butte County,California,16829.00
Winnebago County,Illinois,16848.00
Kenosha County,Wisconsin,16849.00
Limestone County,Alabama,17106.00
Lowndes County,Georgia,17118.00
Blount County,Tennessee,17187.00
Dutchess County,New York,17338.00
Cass County,Missouri,17386.00
Monroe County,Indiana,17411.00
Stearns County,Minnesota,17476.00
Lyon County,Nevada,17479.00
Tooele County,Utah,17483.00
Porter County,Indiana,17545.00
Aiken County,South Carolina,17547.00
Henderson County,North Carolina,17567.00
Pueblo County,Colorado,17591.00
Rockingham County,New Hampshire,17864.00
Coconino County,Arizona,18101.00
Arlington County,Virginia,18174.00
Centre County,Pennsylvania,18232.00
Charlotte County,Florida,18351.00
Yellowstone County,Montana,18620.00
Bossier Parish,Louisiana,18669.00
Sevier County,Tennessee,18719.00
Solano County,California,18802.00
St. Clair County,Alabama,18851.00
Jackson County,Georgia,18896.00
James City County,Virginia,18907.00
St. Mary's County,Maryland,18940.00
Saratoga County,New York,18972.00
Whitfield County,Georgia,19074.00
Frederick County,Virginia,19096.00
McLean County,Illinois,19139.00
Kitsap County,Washington,19164.00
Jackson County,Missouri,19278.00
Clermont County,Ohio,19386.00
Linn County,Iowa,19525.00
Martin County,Florida,19587.00
Albemarle County,Virginia,19734.00
Essex County,Massachusetts,19740.00
Johnson County,Iowa,19876.00
Hillsborough County,New Hampshire,19880.00
Olmsted County,Minnesota,19971.00
Franklin County,Pennsylvania,20305.00
Alamance County,North Carolina,20331.00
Tangipahoa Parish,Louisiana,20509.00
Madison County,Mississippi,20529.00
Norfolk County,Massachusetts,20542.00
Jefferson County,Missouri,20634.00
Bay County,Florida,20635.00
Yakima County,Washington,20650.00
Lincoln County,South Dakota,20697.00
Carver County,Minnesota,20837.00
Midland County,Texas,20863.00
Suffolk city,Virginia,20908.00
Bergen County,New Jersey,20998.00
Licking County,Ohio,21001.00
Minnehaha County,South Dakota,21187.00
St. Croix County,Wisconsin,21190.00
Brown County,Wisconsin,21229.00
Medina County,Ohio,21237.00
Cache County,Utah,21265.00
Warren County,Kentucky,21270.00
Pulaski County,Arkansas,21274.00
Anderson County,South Carolina,21386.00
McLennan County,Texas,21389.00
Champaign County,Illinois,21412.00
Gallatin County,Montana,21682.00
Bonneville County,Idaho,21712.00
Cumberland County,Pennsylvania,21732.00
Washtenaw County,Michigan,21896.00
Jackson County,Oregon,21937.00
Atlantic County,New Jersey,21997.00
Morris County,New Jersey,22064.00
Plymouth County,Massachusetts,22097.00
Clayton County,Georgia,22907.00
San Luis Obispo County,California,22956.00
Chesapeake city,Virginia,23025.00
Walton County,Georgia,23081.00
Christian County,Missouri,23137.00
Citrus County,Florida,23151.00
Barrow County,Georgia,23223.00
Carroll County,Georgia,23259.00
Fairfield County,Ohio,23397.00
Allen County,Indiana,23480.00
Kings County,California,23521.00
Saline County,Arkansas,23589.00
Harnett County,North Carolina,23653.00
Tippecanoe County,Indiana,23825.00
Livingston County,Michigan,24016.00
Sherburne County,Minnesota,24082.00
Johnson County,Texas,24123.00
Bartow County,Georgia,24138.00
Johnson County,Indiana,24445.00
Santa Barbara County,California,24548.00
El Dorado County,California,24759.00
Rockland County,New York,24934.00
Richmond County,New York,25002.00
Indian River County,Florida,25081.00
Lee County,Alabama,25155.00
Wilson County,Tennessee,25184.00
Sonoma County,California,25264.00
Hudson County,New Jersey,25291.00
Burlington County,New Jersey,25340.00
Dallas County,Iowa,25385.00
Ottawa County,Michigan,25487.00
Westchester County,New York,25654.00
Somerset County,New Jersey,25954.00
Charles County,Maryland,26005.00
DeKalb County,Georgia,26028.00
Harford County,Maryland,26236.00
Rankin County,Mississippi,26290.00
Nueces County,Texas,26578.00
Cass County,North Dakota,26640.00
Maui County,Hawaii,26740.00
Boone County,Missouri,27188.00
Faulkner County,Arkansas,27223.00
East Baton Rouge Parish,Louisiana,27319.00
Onslow County,North Carolina,27417.00
Bucks County,Pennsylvania,27614.00
Madera County,California,27756.00
Canadian County,Oklahoma,27844.00
Berkeley County,West Virginia,28264.00
Kent County,Michigan,28287.00
Parker County,Texas,28432.00
San Francisco County,California,28502.00
Hamilton County,Tennessee,28567.00
Lane County,Oregon,28756.00
Franklin County,Washington,28816.00
Waukesha County,Wisconsin,29124.00
Houston County,Georgia,29135.00
Alachua County,Florida,29381.00
District of Columbia,District of Columbia,29664.00
Matanuska-Susitna Borough,Alaska,29673.00
Tuscaloosa County,Alabama,29781.00
Kootenai County,Idaho,29809.00
Shelby County,Tennessee,30172.00
Sumner County,Tennessee,30196.00
Comal County,Texas,30451.00
Mesa County,Colorado,30468.00
Marion County,Oregon,30501.00
Spartanburg County,South Carolina,30516.00
Ascension Parish,Louisiana,30588.00
Northampton County,Pennsylvania,30669.00
Lafayette Parish,Louisiana,31075.00
Monroe County,Pennsylvania,31155.00
Orange County,New York,31446.00
Anchorage Municipality,Alaska,31543.00
Buncombe County,North Carolina,31988.00
Spotsylvania County,Virginia,32002.00
Kaufman County,Texas,32037.00
Imperial County,California,32167.00
Yolo County,California,32189.00
Suffolk County,Massachusetts,32216.00
Benton County,Washington,32702.00
Anoka County,Minnesota,32760.00
Boone County,Kentucky,32820.00
Chatham County,Georgia,33080.00
Gloucester County,New Jersey,33615.00
Santa Rosa County,Florida,33629.00
Fairfield County,Connecticut,34262.00
Brunswick County,North Carolina,34288.00
Whatcom County,Washington,34326.00
Pitt County,North Carolina,34350.00
Do_a Ana County,New Mexico,34551.00
Weber County,Utah,34703.00
Wright County,Minnesota,34714.00
Columbia County,Georgia,34765.00
Greene County,Missouri,34783.00
Smith County,Texas,35008.00
Lancaster County,Nebraska,35116.00
Berkeley County,South Carolina,35192.00
Rockwall County,Texas,35257.00
Fayette County,Kentucky,35291.00
Butler County,Ohio,35323.00
Kent County,Delaware,35613.00
Yuma County,Arizona,35725.00
Leon County,Florida,36035.00
Lubbock County,Texas,36203.00
Livingston Parish,Louisiana,36212.00
Hennepin County,Minnesota,36225.00
Sarpy County,Nebraska,36245.00
Hawaii County,Hawaii,36402.00
Stafford County,Virginia,36515.00
Iredell County,North Carolina,36777.00
Hartford County,Connecticut,36831.00
Washington County,Minnesota,37006.00
Lehigh County,Pennsylvania,37407.00
Montgomery County,Tennessee,37563.00
Clackamas County,Oregon,37601.00
Middlesex County,Massachusetts,37689.00
Berks County,Pennsylvania,37804.00
Clay County,Missouri,37933.00
Newton County,Georgia,37957.00
Coweta County,Georgia,38102.00
Frederick County,Maryland,38108.00
New Castle County,Delaware,38214.00
Ellis County,Texas,38250.00
New Haven County,Connecticut,38469.00
Howard County,Maryland,39243.00
Kings County,New York,39374.00
Sumter County,Florida,40075.00
Tulsa County,Oklahoma,40104.00
Dorchester County,South Carolina,40142.00
Douglas County,Georgia,40229.00
Charleston County,South Carolina,40240.00
Hall County,Georgia,40407.00
Scott County,Minnesota,40430.00
Sussex County,Delaware,40507.00
Galveston County,Texas,41151.00
Beaufort County,South Carolina,41296.00
Hendricks County,Indiana,41355.00
Sandoval County,New Mexico,41653.00
Baldwin County,Alabama,41850.00
Hernando County,Florida,41976.00
New Hanover County,North Carolina,42360.00
Deschutes County,Oregon,42366.00
Brazos County,Texas,42436.00
St. Tammany Parish,Louisiana,42472.00
Guadalupe County,Texas,42510.00
Dakota County,Minnesota,42648.00
Marion County,Indiana,42939.00
Yavapai County,Arizona,43516.00
Durham County,North Carolina,44273.00
Forsyth County,North Carolina,44603.00
Henrico County,Virginia,44635.00
Thurston County,Washington,44909.00
Mohave County,Arizona,45154.00
Merced County,California,45239.00
Washington County,Arkansas,45350.00
Sedgwick County,Kansas,45496.00
Denver County,Colorado,45522.00
Flagler County,Florida,45864.00
Lexington County,South Carolina,46377.00
Johnston County,North Carolina,46913.00
Cabarrus County,North Carolina,46948.00
Jefferson County,Kentucky,47492.00
Worcester County,Massachusetts,47589.00
Cleveland County,Oklahoma,47739.00
Washington County,Utah,47761.00
Anne Arundel County,Maryland,48000.00
Larimer County,Colorado,48136.00
New York County,New York,48678.00
McHenry County,Illinois,48683.00
Lancaster County,Pennsylvania,48787.00
Montgomery County,Pennsylvania,49777.00
Clay County,Florida,50051.00
Knox County,Tennessee,50194.00
Baltimore County,Maryland,50737.00
Volusia County,Florida,51250.00
Shelby County,Alabama,51792.00
Bronx County,New York,52458.00
Macomb County,Michigan,52829.00
York County,Pennsylvania,53221.00
Spokane County,Washington,53282.00
Sarasota County,Florida,53491.00
Douglas County,Nebraska,53525.00
DeSoto County,Mississippi,54053.00
Warren County,Ohio,54310.00
Polk County,Iowa,56039.00
Chesterfield County,Virginia,56333.00
Williamson County,Tennessee,56544.00
Davidson County,Tennessee,56790.00
Webb County,Texas,57187.00
Canyon County,Idaho,57482.00
Seminole County,Florida,57522.00
Madison County,Alabama,58111.00
Oklahoma County,Oklahoma,58185.00
Manatee County,Florida,58831.00
Lake County,Illinois,59106.00
Hays County,Texas,59518.00
Middlesex County,New Jersey,59696.00
Kendall County,Illinois,60192.00
Paulding County,Georgia,60646.00
York County,South Carolina,61459.00
Dane County,Wisconsin,61547.00
Prince George's County,Maryland,61905.00
Richland County,South Carolina,63827.00
Delaware County,Ohio,64225.00
Chester County,Pennsylvania,65385.00
Ocean County,New Jersey,65651.00
Alameda County,California,66530.00
St. Johns County,Florida,66904.00
Brevard County,Florida,67146.00
Guilford County,North Carolina,67358.00
Stanislaus County,California,67456.00
Davis County,Utah,67485.00
Benton County,Arkansas,67933.00
Ventura County,California,70121.00
Collier County,Florida,70143.00
Cameron County,Texas,70993.00
Brazoria County,Texas,71399.00
Greenville County,South Carolina,71609.00
Weld County,Colorado,71889.00
Bell County,Texas,72261.00
Marion County,Florida,72382.00
Cherokee County,Georgia,72443.00
Horry County,South Carolina,72662.00
Suffolk County,New York,73981.00
Tulare County,California,74158.00
Multnomah County,Oregon,74848.00
St. Charles County,Missouri,76602.00
Honolulu County,Hawaii,77051.00
Forsyth County,Georgia,77104.00
Union County,North Carolina,77615.00
Adams County,Colorado,77746.00
Clark County,Washington,80125.00
Cobb County,Georgia,80327.00
Rutherford County,Tennessee,80581.00
Washoe County,Nevada,81921.00
Arapahoe County,Colorado,84036.00
Washington County,Oregon,84368.00
Henry County,Georgia,84581.00
St. Lucie County,Florida,85094.00
Duval County,Florida,85384.00
Lake County,Florida,86524.00
Ada County,Idaho,91461.00
Hamilton County,Indiana,91829.00
Johnson County,Kansas,93093.00
Pierce County,Washington,94405.00
Franklin County,Ohio,94436.00
Osceola County,Florida,96192.00
Montgomery County,Maryland,98436.00
Santa Clara County,California,99057.00
Placer County,California,100033.00
Contra Costa County,California,100209.00
Fulton County,Georgia,104575.00
El Paso County,Colorado,105334.00
Bernalillo County,New Mexico,105886.00
Snohomish County,Washington,107311.00
Douglas County,Colorado,109699.00
Kane County,Illinois,111150.00
Fairfax County,Virginia,111977.00
Polk County,Florida,118171.00
Pasco County,Florida,119932.00
El Paso County,Texas,121025.00
Prince William County,Virginia,121189.00
San Joaquin County,California,121708.00
Broward County,Florida,125048.00
Fresno County,California,131043.00
Salt Lake County,Utah,131268.00
Pima County,Arizona,136517.00
Loudoun County,Virginia,142712.00
Utah County,Utah,148028.00
Dallas County,Texas,149240.00
Montgomery County,Texas,161978.00
Orange County,California,163943.00
Williamson County,Texas,172712.00
Will County,Illinois,175294.00
Lee County,Florida,177866.00
Kern County,California,177986.00
Palm Beach County,Florida,188950.00
King County,Washington,194215.00
Sacramento County,California,195289.00
Pinal County,Arizona,196043.00
Hidalgo County,Texas,205306.00
Travis County,Texas,211986.00
Gwinnett County,Georgia,216873.00
Mecklenburg County,North Carolina,224174.00
Denton County,Texas,229638.00
Hillsborough County,Florida,230278.00
Fort Bend County,Texas,230923.00
Miami-Dade County,Florida,243073.00
Orange County,Florida,249612.00
Wake County,North Carolina,273147.00
San Diego County,California,281480.00
Collin County,Texas,290666.00
Los Angeles County,California,299267.00
Bexar County,Texas,321842.00
San Bernardino County,California,325776.00
Tarrant County,Texas,362815.00
Clark County,Nevada,575504.00
Riverside County,California,644254.00
Harris County,Texas,691881.00
Maricopa County,Arizona,744968.00
