County,State,Value
Jackson County,Minnesota,88.80
Lake County,Minnesota,62.80
Marshall County,Minnesota,82.70
Cheboygan County,Michigan,60.80
Rush County,Indiana,90.10
St. Joseph County,Indiana,89.70
Spencer County,Indiana,91.10
Tippecanoe County,Indiana,92.20
Union County,Kentucky,90.40
Wabash County,Indiana,90.20
Washington County,Indiana,88.80
Wayne County,Indiana,88.20
Allamakee County,Iowa,76.70
Buchanan County,Iowa,91.00
Carroll County,Iowa,92.60
Concordia Parish,Louisiana,81.10
East Feliciana Parish,Louisiana,87.60
Houston County,Minnesota,91.30
Lafourche Parish,Louisiana,92.00
Nobles County,Minnesota,93.10
Pine County,Minnesota,65.80
Polk County,Minnesota,87.00
Rock County,Minnesota,91.90
Vanderburgh County,Indiana,89.70
Wabasha County,Minnesota,88.20
Washington County,Minnesota,95.10
Grand Traverse County,Michigan,84.90
Mississippi County,Missouri,90.70
Iberia Parish,Louisiana,90.20
Nodaway County,Missouri,89.70
Hancock County,Georgia,62.30
Hart County,Georgia,77.80
Irwin County,Georgia,86.70
Jeff Davis County,Georgia,87.70
Johnson County,Georgia,81.20
Lee County,Georgia,94.50
Liberty County,Georgia,82.90
Lowndes County,Georgia,90.50
St. Louis County,Minnesota,82.30
Montgomery County,Georgia,83.80
Murray County,Georgia,88.10
Orleans Parish,Louisiana,74.90
New Madrid County,Missouri,90.80
Adams County,Mississippi,86.30
Chickasaw County,Mississippi,88.40
Clarke County,Mississippi,85.50
Copiah County,Mississippi,87.90
DeSoto County,Mississippi,93.70
Hancock County,Mississippi,79.60
Harrison County,Mississippi,83.90
Issaquena County,Mississippi,84.30
Meriwether County,Georgia,85.60
Platte County,Missouri,92.00
Putnam County,Missouri,71.50
Reynolds County,Missouri,68.90
St. Charles County,Missouri,95.20
St. Louis County,Missouri,92.40
Shannon County,Missouri,82.80
Stone County,Missouri,67.20
Vernon County,Missouri,88.40
Worth County,Missouri,73.70
Pulaski County,Georgia,86.90
Rabun County,Georgia,55.10
St. Bernard Parish,Louisiana,78.70
Spalding County,Georgia,88.00
Sumter County,Georgia,87.20
Tattnall County,Georgia,82.40
Terrell County,Georgia,86.30
Toombs County,Georgia,85.40
Towns County,Georgia,58.30
Walker County,Georgia,88.00
Pettis County,Missouri,90.00
Cowley County,Kansas,87.00
St. Mary Parish,Louisiana,88.80
Terrebonne Parish,Louisiana,91.40
Dickinson County,Iowa,58.80
Fremont County,Iowa,89.30
Hardin County,Iowa,88.70
Rockdale County,Georgia,90.20
Van Buren County,Iowa,84.70
Somerset County,Maine,71.70
York County,Maine,76.60
Warren County,Georgia,77.60
Winn Parish,Louisiana,75.60
Androscoggin County,Maine,90.30
Aroostook County,Maine,78.30
Cumberland County,Maine,84.60
Harrison County,Iowa,88.90
Flathead County,Montana,79.90
Glacier County,Montana,81.50
Hill County,Montana,86.60
Dickinson County,Kansas,90.00
Doniphan County,Kansas,87.70
Ford County,Kansas,92.80
Gove County,Kansas,84.00
Greeley County,Kansas,83.50
Hodgeman County,Kansas,82.50
Jewell County,Kansas,71.40
Kiowa County,Kansas,83.10
Baltimore County,Maryland,94.40
Meagher County,Montana,56.30
Missoula County,Montana,91.70
Petroleum County,Montana,69.40
Powder River County,Montana,73.90
Prairie County,Montana,81.90
Lincoln County,Maine,64.50
Beaverhead County,Montana,76.10
Carter County,Montana,65.70
Daniels County,Montana,71.80
Fallon County,Montana,83.90
Leavenworth County,Kansas,92.20
Linn County,Kansas,73.80
Meade County,Kansas,85.70
Kossuth County,Iowa,89.50
Lee County,Iowa,90.20
Marshall County,Iowa,92.30
Monona County,Iowa,86.20
Muscatine County,Iowa,91.60
Page County,Iowa,89.00
Pottawattamie County,Iowa,93.50
Scott County,Iowa,92.90
Taylor County,Iowa,86.20
Fairfield County,Connecticut,92.90
Pinellas County,Florida,82.60
Taylor County,Florida,72.00
Wakulla County,Florida,81.90
Baldwin County,Georgia,83.30
Fulton County,Illinois,89.80
Grundy County,Illinois,92.70
Hancock County,Illinois,86.70
Kankakee County,Illinois,91.70
Lake County,Illinois,92.90
Macon County,Illinois,90.80
Madison County,Illinois,92.30
Mercer County,Illinois,91.50
Morgan County,Illinois,90.90
Peoria County,Illinois,91.30
Pike County,Illinois,83.50
Merrimack County,New Hampshire,89.80
Sullivan County,New Hampshire,81.10
Bergen County,New Jersey,95.30
Burlington County,New Jersey,94.70
Cumberland County,New Jersey,93.00
Middlesex County,New Jersey,95.40
Erie County,Ohio,84.20
Hamilton County,Ohio,88.50
Hocking County,Ohio,84.70
Jefferson County,Ohio,88.70
Lake County,Ohio,93.00
Lucas County,Ohio,89.00
Meigs County,Ohio,85.40
Noble County,Ohio,80.20
Bartow County,Georgia,89.90
Bibb County,Georgia,86.60
Brooks County,Georgia,83.80
Camden County,Georgia,85.50
Chatham County,Georgia,86.40
Clay County,Georgia,63.30
Cobb County,Georgia,90.80
Columbia County,Georgia,92.30
Crisp County,Georgia,84.60
DeKalb County,Georgia,89.10
Randolph County,Illinois,89.80
Scott County,Illinois,90.00
Shelby County,Illinois,88.60
Union County,Illinois,90.40
Wabash County,Illinois,89.70
White County,Illinois,87.90
Winnebago County,Illinois,91.70
Allen County,Indiana,90.60
Clark County,Indiana,92.60
Dearborn County,Indiana,92.90
Monmouth County,New Jersey,90.50
Somerset County,New Jersey,95.60
Warren County,New Jersey,92.30
Chaves County,New Mexico,88.70
Curry County,New Mexico,89.80
Marshall County,Mississippi,89.80
Noxubee County,Mississippi,83.30
Ottawa County,Ohio,62.70
Scioto County,Ohio,90.40
Trumbull County,Ohio,89.40
Warren County,Ohio,94.60
Washington County,Ohio,90.20
Adair County,Oklahoma,89.20
Choctaw County,Oklahoma,83.40
Douglas County,Georgia,90.20
Franklin County,Georgia,80.90
Fulton County,Georgia,86.10
Yakutat City and Borough,Alaska,60.00
Coconino County,Arizona,73.80
Idaho County,Idaho,78.20
Lemhi County,Idaho,75.60
Owyhee County,Idaho,85.30
Twin Falls County,Idaho,92.60
Washington County,Idaho,89.10
Berrien County,Michigan,82.00
Tunica County,Mississippi,81.80
Warren County,Mississippi,86.50
Yazoo County,Mississippi,87.90
Atchison County,Missouri,83.70
Boone County,Missouri,92.10
Caldwell County,Missouri,79.80
Comanche County,Oklahoma,88.70
Craig County,Oklahoma,84.30
Delaware County,Oklahoma,68.90
Grant County,Oklahoma,76.80
Grant County,New Mexico,85.70
Lea County,New Mexico,89.20
McKinley County,New Mexico,85.10
Cuyahoga County,Ohio,87.70
Lee County,Florida,70.00
Miami-Dade County,Florida,87.70
Desha County,Arkansas,85.00
Fulton County,Arkansas,76.70
Henderson County,Kentucky,92.10
Jefferson County,Kentucky,91.60
Knox County,Kentucky,87.80
Lawrence County,Kentucky,85.60
Letcher County,Kentucky,86.30
Livingston County,Kentucky,82.60
Magoffin County,Kentucky,89.20
Martin County,Kentucky,87.50
Meade County,Kentucky,89.00
Sanilac County,Michigan,75.40
Cape Girardeau County,Missouri,91.50
Cass County,Missouri,92.80
Clark County,Missouri,84.50
Cooper County,Missouri,87.80
DeKalb County,Missouri,88.70
Dunklin County,Missouri,89.00
Harrison County,Missouri,83.30
Holt County,Missouri,76.00
Bertie County,North Carolina,85.10
Cabarrus County,North Carolina,91.30
Columbus County,North Carolina,86.40
Taos County,New Mexico,73.10
Union County,New Mexico,73.50
Bronx County,New York,94.40
Chautauqua County,New York,81.10
Delaware County,New York,63.70
Jefferson County,New York,75.00
Lake County,Florida,83.60
Independence County,Arkansas,88.90
Jefferson County,Arkansas,87.50
Lawrence County,Arkansas,86.70
Lee County,Arkansas,83.20
Logan County,Arkansas,86.10
Miller County,Arkansas,89.30
Mississippi County,Arkansas,86.70
Pulaski County,Arkansas,90.40
Ontonagon County,Michigan,57.40
Schoolcraft County,Michigan,59.50
Anoka County,Minnesota,95.70
Big Stone County,Minnesota,73.60
Carver County,Minnesota,95.20
Carteret County,North Carolina,59.90
Cumberland County,North Carolina,90.30
Currituck County,North Carolina,61.40
Graham County,North Carolina,62.40
Greene County,North Carolina,89.00
Madison County,New York,87.40
New York County,New York,90.20
Onondaga County,New York,92.70
Beaver County,Oklahoma,82.10
Randolph County,Arkansas,85.70
Sebastian County,Arkansas,90.80
Union County,Arkansas,86.30
Worth County,Georgia,88.80
Honolulu County,Hawaii,92.30
Alcona County,Michigan,46.00
Alpena County,Michigan,79.70
Arenac County,Michigan,68.40
Henderson County,North Carolina,83.10
Hyde County,North Carolina,63.30
Macon County,North Carolina,57.80
Madison County,North Carolina,80.10
Mitchell County,North Carolina,76.70
Pamlico County,North Carolina,72.90
Polk County,North Carolina,78.60
Robeson County,North Carolina,91.00
Rutherford County,North Carolina,81.10
Richmond County,New York,93.70
Schenectady County,New York,92.20
Seneca County,New York,83.50
Sullivan County,New York,61.30
Washington County,New York,83.70
Erie County,New York,91.20
Centre County,Pennsylvania,91.00
Clearfield County,Pennsylvania,83.60
Crawford County,Pennsylvania,78.40
Kauai County,Hawaii,78.00
Bonner County,Idaho,69.30
Camas County,Idaho,58.60
Caribou County,Idaho,80.80
Clark County,Idaho,65.00
Custer County,Idaho,62.40
Baraga County,Michigan,65.40
Sioux County,Nebraska,70.80
Washington County,Nebraska,93.50
Churchill County,Nevada,89.30
Sampson County,North Carolina,88.10
Transylvania County,North Carolina,75.10
Washington County,North Carolina,85.10
Yadkin County,North Carolina,89.30
Adams County,North Dakota,79.70
Cass County,North Dakota,94.10
Divide County,North Dakota,73.80
Golden Valley County,North Dakota,80.00
Kidder County,North Dakota,63.30
McHenry County,North Dakota,80.60
Dauphin County,Pennsylvania,91.70
Franklin County,Pennsylvania,92.40
Jefferson County,Pennsylvania,82.70
Lehigh County,Pennsylvania,93.90
McKean County,Pennsylvania,81.00
Mercer County,Pennsylvania,89.80
Northampton County,Pennsylvania,94.40
Nuckolls County,Nebraska,84.30
Red Willow County,Nebraska,88.50
Cabell County,West Virginia,89.30
Fayette County,West Virginia,87.00
Greenbrier County,West Virginia,81.40
Hardy County,West Virginia,72.00
Jefferson County,West Virginia,90.40
Logan County,West Virginia,89.00
McDowell County,West Virginia,81.00
Spotsylvania County,Virginia,92.80
Tazewell County,Virginia,88.60
Wise County,Virginia,89.00
Bristol city,Virginia,89.20
Colonial Heights city,Virginia,92.90
Fredericksburg city,Virginia,90.80
Vernon County,Wisconsin,84.70
Vilas County,Wisconsin,38.50
Winnebago County,Wisconsin,92.60
Big Horn County,Wyoming,84.80
Greene County,Missouri,91.10
Henry County,Ohio,91.40
Haskell County,Texas,66.70
St. Croix County,Wisconsin,93.60
Henrico County,Virginia,93.80
Cullman County,Alabama,86.00
Hartford County,Connecticut,93.70
Chattahoochee County,Georgia,79.60
Columbia County,Arkansas,84.20
Carroll County,Illinois,78.50
Moore County,North Carolina,85.40
Pembina County,North Dakota,84.40
Auglaize County,Ohio,91.80
Lincoln County,Nebraska,90.60
Mingo County,West Virginia,87.60
Converse County,Wyoming,88.60
Ellis County,Oklahoma,78.00
Phillips County,Kansas,79.80
Republic County,Kansas,79.00
Russell County,Kansas,81.20
Seward County,Kansas,92.50
Smith County,Kansas,78.30
Stevens County,Kansas,88.60
Wallace County,Kansas,79.40
Washington County,Kansas,83.70
Woodbury County,Iowa,94.10
Bourbon County,Kansas,83.50
Lee County,Virginia,86.50
Loudoun County,Virginia,95.60
Middlesex County,Virginia,66.00
Cabo Rojo Municipio,Puerto Rico,65.60
Ceiba Municipio,Puerto Rico,67.20
Corozal Municipio,Puerto Rico,88.90
Culebra Municipio,Puerto Rico,46.70
Guíçnica Municipi,Puerto Rico,74.70
Crook County,Wyoming,81.30
Hot Springs County,Wyoming,84.60
Laramie County,Wyoming,92.90
Niobrara County,Wyoming,79.90
Park County,Wyoming,87.60
Hampton city,Virginia,92.40
Newport News city,Virginia,92.70
Poquoson city,Virginia,95.70
Roanoke city,Virginia,90.00
Queens County,New York,93.40
Chester County,Pennsylvania,95.00
Jackson County,Indiana,90.70
Mineral County,Montana,78.10
Gosper County,Nebraska,67.00
Cottle County,Texas,69.90
Fannin County,Texas,85.60
Caroline County,Virginia,89.10
Santa Clara County,California,95.60
Spencer County,Kentucky,92.00
Morrill County,Nebraska,85.40
Watauga County,North Carolina,63.50
Cherokee County,Kansas,87.20
Huron County,Michigan,67.70
Leelanau County,Michigan,62.00
Montgomery County,Maryland,95.00
Whatcom County,Washington,88.60
Bee County,Texas,84.90
Borden County,Texas,68.60
Bowie County,Texas,90.10
Brazoria County,Texas,90.10
Brown County,Texas,80.80
Burleson County,Texas,77.20
Putnam County,West Virginia,93.80
Raleigh County,West Virginia,88.60
Suffolk city,Virginia,93.40
Adams County,Washington,91.60
Asotin County,Washington,93.60
Clallam County,Washington,88.00
Washakie County,Wyoming,91.10
Aguada Municipio,Puerto Rico,83.00
Aibonito Municipio,Puerto Rico,90.00
Sandoval County,New Mexico,91.00
Berkeley County,South Carolina,89.20
Emporia city,Virginia,90.30
Howell County,Missouri,89.90
Mower County,Minnesota,93.00
Miami County,Kansas,92.20
Custer County,Nebraska,84.50
Doddridge County,West Virginia,78.50
Prince George's County,Maryland,92.60
Wicomico County,Maryland,90.40
Valley County,Montana,65.50
Yellowstone County,Montana,94.90
Banner County,Nebraska,79.40
Boyd County,Nebraska,67.80
Taylor County,West Virginia,89.90
Upshur County,West Virginia,86.70
Wayne County,West Virginia,90.20
Wyoming County,West Virginia,88.40
Brown County,Wisconsin,94.30
Juana Dí_az Municipi,Puerto Rico,86.20
Lares Municipio,Puerto Rico,86.10
Manatí_ Municipi,Puerto Rico,84.70
San Juan County,Utah,78.60
Tooele County,Utah,92.40
Utah County,Utah,94.80
Weber County,Utah,91.40
Addison County,Vermont,84.00
Essex County,Vermont,56.10
Ferry County,Washington,72.50
Grant County,Washington,85.60
Cherry County,Nebraska,80.10
Cuming County,Nebraska,89.30
Dakota County,Nebraska,94.60
Deuel County,Nebraska,83.00
Bracken County,Kentucky,86.40
Bullitt County,Kentucky,94.40
Calloway County,Kentucky,86.00
Carroll County,Kentucky,86.50
Clay County,Kentucky,87.10
Cumberland County,Kentucky,78.10
Daviess County,Kentucky,93.20
Franklin County,Kentucky,89.20
Mayagí_ez Municipi,Puerto Rico,83.60
Patillas Municipio,Puerto Rico,77.70
Ponce Municipio,Puerto Rico,86.20
Sabana Grande Municipio,Puerto Rico,85.50
San Juan Municipio,Puerto Rico,82.70
Santa Isabel Municipio,Puerto Rico,85.90
Calhoun County,Texas,68.10
Grays Harbor County,Washington,81.30
King County,Washington,92.70
Lincoln County,Washington,76.60
Okanogan County,Washington,74.30
Rutland County,Vermont,76.90
Windsor County,Vermont,72.60
Cass County,Nebraska,87.20
Fulton County,Kentucky,84.90
Greenup County,Kentucky,89.80
Menominee County,Michigan,73.60
Muskegon County,Michigan,89.20
Cherokee County,Texas,85.80
Coke County,Texas,55.00
Collin County,Texas,94.30
Comanche County,Texas,77.30
Cooke County,Texas,87.40
Dallam County,Texas,86.60
Grant County,Wisconsin,89.90
Iron County,Wisconsin,47.00
Kenosha County,Wisconsin,90.40
Lafayette County,Wisconsin,91.40
Accomack County,Virginia,65.70
Bedford County,Virginia,86.00
Buchanan County,Virginia,86.10
Pierce County,Washington,92.20
Oceana County,Michigan,63.80
Bristol County,Massachusetts,92.40
Hampden County,Massachusetts,93.60
Middlesex County,Massachusetts,94.90
Manitowoc County,Wisconsin,91.50
El Paso County,Texas,94.90
Gaines County,Texas,89.00
Galveston County,Texas,82.20
Prince Edward County,Virginia,86.50
Rock County,Wisconsin,91.90
San Juan County,Washington,57.20
Snohomish County,Washington,93.60
Wahkiakum County,Washington,84.00
Cumberland County,Virginia,86.00
Essex County,Virginia,78.50
Fairfax County,Virginia,96.00
Norfolk County,Massachusetts,95.40
Plymouth County,Massachusetts,90.50
Furnas County,Nebraska,80.30
Greeley County,Nebraska,82.20
Harlan County,Nebraska,64.00
Hooker County,Nebraska,75.60
Jefferson County,Nebraska,85.50
Keya Paha County,Nebraska,69.40
Milwaukee County,Wisconsin,91.80
Oconto County,Wisconsin,65.50
Rockbridge County,Virginia,85.70
Scott County,Virginia,82.00
Southampton County,Virginia,89.90
Giles County,Virginia,86.70
Grayson County,Virginia,74.80
Halifax County,Virginia,83.80
Hanover County,Virginia,95.40
Highland County,Virginia,58.80
Isle of Wight County,Virginia,93.70
Calhoun County,Florida,84.40
Gibson County,Indiana,90.50
Heard County,Georgia,85.50
Franklin County,Kansas,90.60
Chippewa County,Minnesota,91.60
Barry County,Michigan,83.50
Shelby County,Missouri,80.50
