County,State,Value
Jeff Davis County,Georgia,76.1
Johnson County,Georgia,63.1
Lee County,Georgia,76.9
Liberty County,Georgia,47.1
Lowndes County,Georgia,58.1
St. Louis County,Minnesota,93
Montgomery County,Georgia,69
Murray County,Georgia,89.1
Orleans Parish,Louisiana,33
New Madrid County,Missouri,81.7
Adams County,Mississippi,42.7
Chickasaw County,Mississippi,54
Clarke County,Mississippi,64.2
Copiah County,Mississippi,46.3
DeSoto County,Mississippi,72.2
Hancock County,Mississippi,88.4
Harrison County,Mississippi,69.7
Issaquena County,Mississippi,34.6
Meriwether County,Georgia,57.9
Platte County,Missouri,87.2
Putnam County,Missouri,98.2
Reynolds County,Missouri,96.7
St. Charles County,Missouri,90.7
St. Louis County,Missouri,70.3
Shannon County,Missouri,96
Stone County,Missouri,97.2
Vernon County,Missouri,96.5
Worth County,Missouri,97.7
Pulaski County,Georgia,63.9
Rabun County,Georgia,93.3
St. Bernard Parish,Louisiana,74
Spalding County,Georgia,62.7
Sumter County,Georgia,42.2
Tattnall County,Georgia,62.7
Terrell County,Georgia,36.6
Toombs County,Georgia,65.1
Towns County,Georgia,97.7
Walker County,Georgia,93
Pettis County,Missouri,89.7
Cowley County,Kansas,86.2
St. Mary Parish,Louisiana,59.3
Terrebonne Parish,Louisiana,70.3
Dickinson County,Iowa,98.3
Fremont County,Iowa,96.9
Hardin County,Iowa,95.8
Rockdale County,Georgia,44.8
Van Buren County,Iowa,98.3
Somerset County,Maine,97.1
York County,Maine,96.4
Warren County,Georgia,36.9
Winn Parish,Louisiana,66.8
Androscoggin County,Maine,92.8
Aroostook County,Maine,95.7
Cumberland County,Maine,92.8
Harrison County,Iowa,98.2
Flathead County,Montana,95.5
Glacier County,Montana,31.1
Hill County,Montana,73.9
Dickinson County,Kansas,95.1
Doniphan County,Kansas,93.1
Ford County,Kansas,75.3
Gove County,Kansas,98.2
Greeley County,Kansas,91.7
Hodgeman County,Kansas,94.3
Jewell County,Kansas,97.3
Kiowa County,Kansas,95.6
Baltimore County,Maryland,64.6
Meagher County,Montana,97.9
Missoula County,Montana,92.7
Petroleum County,Montana,98.8
Powder River County,Montana,95
Prairie County,Montana,96.4
Lincoln County,Maine,97.6
Beaverhead County,Montana,94.8
Carter County,Montana,97.8
Daniels County,Montana,95.7
Fallon County,Montana,97.4
Leavenworth County,Kansas,83.8
Linn County,Kansas,96.4
Meade County,Kansas,92.7
Kossuth County,Iowa,97.9
Lee County,Iowa,93.5
Marshall County,Iowa,88.7
Monona County,Iowa,97.1
Muscatine County,Iowa,89
Page County,Iowa,94.4
Pottawattamie County,Iowa,92.9
Scott County,Iowa,86.1
Taylor County,Iowa,96.1
Fairfield County,Connecticut,74.8
Pinellas County,Florida,82.1
Taylor County,Florida,75.2
Wakulla County,Florida,82
Baldwin County,Georgia,54.9
Fulton County,Illinois,93.4
Grundy County,Illinois,93.7
Hancock County,Illinois,98
Kankakee County,Illinois,77.6
Lake County,Illinois,75.1
Macon County,Illinois,79.3
Madison County,Illinois,88.2
Mercer County,Illinois,98.3
Morgan County,Illinois,90.9
Peoria County,Illinois,74.4
Pike County,Illinois,96.9
Merrimack County,New Hampshire,95.3
Sullivan County,New Hampshire,97
Bergen County,New Jersey,71.9
Burlington County,New Jersey,73.8
Cumberland County,New Jersey,62.7
Middlesex County,New Jersey,58.6
Erie County,Ohio,87
Hamilton County,Ohio,68.8
Hocking County,Ohio,97.5
Jefferson County,Ohio,91.9
Lake County,Ohio,92.5
Lucas County,Ohio,74
Meigs County,Ohio,97.4
Noble County,Ohio,96.1
Bartow County,Georgia,82.7
Bibb County,Georgia,43.2
Brooks County,Georgia,59.9
Camden County,Georgia,74.4
Chatham County,Georgia,52.8
Clay County,Georgia,37.6
Cobb County,Georgia,62.2
Columbia County,Georgia,76.5
Crisp County,Georgia,53.3
DeKalb County,Georgia,33.3
Randolph County,Illinois,87.6
Scott County,Illinois,98.6
Shelby County,Illinois,98.6
Union County,Illinois,94.8
Wabash County,Illinois,96.9
White County,Illinois,98.1
Winnebago County,Illinois,77.4
Allen County,Indiana,79.3
Clark County,Indiana,87.1
Dearborn County,Indiana,97.5
Monmouth County,New Jersey,82.6
Somerset County,New Jersey,70.1
Warren County,New Jersey,90.3
Chaves County,New Mexico,70.9
Curry County,New Mexico,69.7
Marshall County,Mississippi,50.1
Noxubee County,Mississippi,27.1
Ottawa County,Ohio,96.5
Scioto County,Ohio,94.4
Trumbull County,Ohio,89
Warren County,Ohio,90.5
Washington County,Ohio,96.5
Adair County,Oklahoma,43
Choctaw County,Oklahoma,64.9
Douglas County,Georgia,52.5
Franklin County,Georgia,87.3
Fulton County,Georgia,44.5
Yakutat City and Borough,Alaska,42.4
Coconino County,Arizona,61.7
Idaho County,Idaho,93.8
Lemhi County,Idaho,96.4
Owyhee County,Idaho,76
Twin Falls County,Idaho,88.9
Washington County,Idaho,86.6
Berrien County,Michigan,78.3
Tunica County,Mississippi,23.7
Warren County,Mississippi,50.3
Yazoo County,Mississippi,40
Atchison County,Missouri,98.5
Boone County,Missouri,82.8
Caldwell County,Missouri,96.5
Comanche County,Oklahoma,64.5
Craig County,Oklahoma,66.7
Delaware County,Oklahoma,67
Grant County,Oklahoma,93
Grant County,New Mexico,84.9
Lea County,New Mexico,75
McKinley County,New Mexico,15.2
Cuyahoga County,Ohio,63.6
Lee County,Florida,83
Miami-Dade County,Florida,73.8
Desha County,Arkansas,47.9
Fulton County,Arkansas,96.8
Henderson County,Kentucky,89.1
Jefferson County,Kentucky,72.7
Knox County,Kentucky,97.1
Lawrence County,Kentucky,98.5
Letcher County,Kentucky,98.8
Livingston County,Kentucky,97.9
Magoffin County,Kentucky,98.6
Martin County,Kentucky,92
Meade County,Kentucky,92.4
Sanilac County,Michigan,96.6
Cape Girardeau County,Missouri,88.7
Cass County,Missouri,91.7
Clark County,Missouri,98.2
Cooper County,Missouri,90.4
DeKalb County,Missouri,86.9
Dunklin County,Missouri,85.1
Harrison County,Missouri,97.6
Holt County,Missouri,97.7
Bertie County,North Carolina,35.2
Cabarrus County,North Carolina,75.4
Columbus County,North Carolina,61.5
Taos County,New Mexico,68.7
Union County,New Mexico,81.7
Bronx County,New York,27.9
Chautauqua County,New York,92.6
Delaware County,New York,95.2
Jefferson County,New York,88.7
Lake County,Florida,82
Independence County,Arkansas,91.9
Jefferson County,Arkansas,42
Lawrence County,Arkansas,97.3
Lee County,Arkansas,42
Logan County,Arkansas,93.2
Miller County,Arkansas,71.6
Mississippi County,Arkansas,61.6
Pulaski County,Arkansas,57.5
Ontonagon County,Michigan,97.3
Schoolcraft County,Michigan,87.6
Anoka County,Minnesota,87
Big Stone County,Minnesota,98.2
Carver County,Minnesota,92.8
Carteret County,North Carolina,89.3
Cumberland County,North Carolina,51.4
Currituck County,North Carolina,90.3
Graham County,North Carolina,90.3
Greene County,North Carolina,50.8
Madison County,New York,95
New York County,New York,57.4
Onondaga County,New York,81.1
Beaver County,Oklahoma,82.8
Randolph County,Arkansas,96.5
Sebastian County,Arkansas,76.6
Union County,Arkansas,63.1
Worth County,Georgia,70.3
Honolulu County,Hawaii,20.8
Alcona County,Michigan,97.9
Alpena County,Michigan,97.5
Arenac County,Michigan,96.8
Henderson County,North Carolina,88.9
Hyde County,North Carolina,64
Macon County,North Carolina,93.8
Madison County,North Carolina,96.5
Mitchell County,North Carolina,95.3
Pamlico County,North Carolina,76.3
Polk County,North Carolina,90.8
Robeson County,North Carolina,29
Rutherford County,North Carolina,85.9
Richmond County,New York,72.9
Schenectady County,New York,79.6
Seneca County,New York,92.5
Sullivan County,New York,82
Washington County,New York,94.6
Erie County,New York,80
Centre County,Pennsylvania,89.4
Clearfield County,Pennsylvania,95.4
Crawford County,Pennsylvania,96.3
Kauai County,Hawaii,33
Bonner County,Idaho,96
Camas County,Idaho,94.1
Caribou County,Idaho,95.3
Clark County,Idaho,72.4
Custer County,Idaho,96.4
Baraga County,Michigan,75
Sioux County,Nebraska,96.1
Washington County,Nebraska,97.2
Churchill County,Nevada,82
Sampson County,North Carolina,56.7
Transylvania County,North Carolina,92.4
Washington County,North Carolina,46
Yadkin County,North Carolina,88.5
Adams County,North Dakota,97.3
Cass County,North Dakota,91.7
Divide County,North Dakota,98
Golden Valley County,North Dakota,97.4
Kidder County,North Dakota,96.3
McHenry County,North Dakota,97.8
Dauphin County,Pennsylvania,72.7
Franklin County,Pennsylvania,92
Jefferson County,Pennsylvania,98.3
Lehigh County,Pennsylvania,79.1
McKean County,Pennsylvania,95.9
Mercer County,Pennsylvania,91.6
Northampton County,Pennsylvania,86.3
Nuckolls County,Nebraska,97.4
Red Willow County,Nebraska,96
Cabell County,West Virginia,91.6
Fayette County,West Virginia,93.5
Greenbrier County,West Virginia,94.6
Hardy County,West Virginia,93.8
Jefferson County,West Virginia,87.6
Logan County,West Virginia,96.5
McDowell County,West Virginia,89.1
Spotsylvania County,Virginia,75.5
Tazewell County,Virginia,95.1
Wise County,Virginia,93
Bristol city,Virginia,90.9
Colonial Heights city,Virginia,82.3
Fredericksburg city,Virginia,64.2
Vernon County,Wisconsin,97.7
Vilas County,Wisconsin,87.1
Winnebago County,Wisconsin,92.5
Big Horn County,Wyoming,94.4
Greene County,Missouri,91.2
Henry County,Ohio,95.2
Haskell County,Texas,82.7
St. Croix County,Wisconsin,95.9
Henrico County,Virginia,59.2
Cullman County,Alabama,94.7
Hartford County,Connecticut,72.4
Chattahoochee County,Georgia,68.8
Columbia County,Arkansas,59.9
Carroll County,Illinois,96.9
Moore County,North Carolina,80.4
Pembina County,North Dakota,95.5
Auglaize County,Ohio,97.8
Lincoln County,Nebraska,94.3
Mingo County,West Virginia,97.1
Converse County,Wyoming,95.1
Ellis County,Oklahoma,94.4
Phillips County,Kansas,97
Republic County,Kansas,98
Russell County,Kansas,96.3
Seward County,Kansas,70.5
Smith County,Kansas,96.9
Stevens County,Kansas,87.1
Wallace County,Kansas,93.9
Washington County,Kansas,97.1
Woodbury County,Iowa,83.6
Bourbon County,Kansas,93
Lee County,Virginia,94.2
Loudoun County,Virginia,68.7
Middlesex County,Virginia,79.2
Cabo Rojo Municipio,Puerto Rico,84.1
Ceiba Municipio,Puerto Rico,70.6
Corozal Municipio,Puerto Rico,85.4
Culebra Municipio,Puerto Rico,56.9
GuÃ¡nica Municipi,Puerto Rico,79.9
Crook County,Wyoming,97.2
Hot Springs County,Wyoming,95.8
Laramie County,Wyoming,88.5
Niobrara County,Wyoming,96.5
Park County,Wyoming,95.6
Hampton city,Virginia,42.7
Newport News city,Virginia,49
Poquoson city,Virginia,95.1
Roanoke city,Virginia,64.2
Queens County,New York,39.7
Chester County,Pennsylvania,85.5
Jackson County,Indiana,94.5
Mineral County,Montana,94.9
Gosper County,Nebraska,97.1
Cottle County,Texas,80.5
Fannin County,Texas,86
Caroline County,Virginia,65.3
Santa Clara County,California,47
Spencer County,Kentucky,96.2
Morrill County,Nebraska,91.2
Watauga County,North Carolina,94.5
Cherokee County,Kansas,90.3
Huron County,Michigan,97.5
Leelanau County,Michigan,93.1
Montgomery County,Maryland,57.5
Whatcom County,Washington,85.4
Bee County,Texas,78.8
Borden County,Texas,93.6
Bowie County,Texas,68.8
Brazoria County,Texas,70.1
Brown County,Texas,86.5
Burleson County,Texas,77.9
Putnam County,West Virginia,96.8
Raleigh County,West Virginia,88.5
Suffolk city,Virginia,52.3
Adams County,Washington,62.5
Asotin County,Washington,94.3
Clallam County,Washington,87
Washakie County,Wyoming,91.4
Aguada Municipio,Puerto Rico,86.6
Aibonito Municipio,Puerto Rico,83.5
Sandoval County,New Mexico,68
Berkeley County,South Carolina,66.5
Emporia city,Virginia,32.7
Howell County,Missouri,96.3
Mower County,Minnesota,90.6
Miami County,Kansas,95.2
Custer County,Nebraska,97.5
Doddridge County,West Virginia,97
Prince George's County,Maryland,19.2
Wicomico County,Maryland,68.7
Valley County,Montana,87
Yellowstone County,Montana,90.7
Banner County,Nebraska,95.7
Boyd County,Nebraska,97
Taylor County,West Virginia,97.5
Upshur County,West Virginia,97.6
Wayne County,West Virginia,98.6
Wyoming County,West Virginia,98.2
Brown County,Wisconsin,86.5
Juana DÃ_az Municipi,Puerto Rico,75.3
Lares Municipio,Puerto Rico,91.1
ManatÃ_ Municipi,Puerto Rico,81.8
San Juan County,Utah,45.8
Tooele County,Utah,90.7
Utah County,Utah,89.4
Weber County,Utah,85.2
Addison County,Vermont,95.3
Essex County,Vermont,97.3
Ferry County,Washington,76.3
Grant County,Washington,72.8
Cherry County,Nebraska,90.7
Cuming County,Nebraska,93.2
Dakota County,Nebraska,70.5
Deuel County,Nebraska,97
Bracken County,Kentucky,97.8
Bullitt County,Kentucky,96.8
Calloway County,Kentucky,92
Carroll County,Kentucky,92.1
Clay County,Kentucky,94.2
Cumberland County,Kentucky,95.4
Daviess County,Kentucky,91.2
Franklin County,Kentucky,84.4
MayagÃ_ez Municipi,Puerto Rico,78.7
Patillas Municipio,Puerto Rico,61.7
Ponce Municipio,Puerto Rico,82
Sabana Grande Municipio,Puerto Rico,85.3
San Juan Municipio,Puerto Rico,68
Santa Isabel Municipio,Puerto Rico,73
Calhoun County,Texas,81.5
Grays Harbor County,Washington,84.9
King County,Washington,68.7
Lincoln County,Washington,95
Okanogan County,Washington,73.9
Rutland County,Vermont,97.1
Windsor County,Vermont,96.3
Cass County,Nebraska,96.9
Fulton County,Kentucky,73.4
Greenup County,Kentucky,97.3
Menominee County,Michigan,95.3
Muskegon County,Michigan,80
Cherokee County,Texas,71.7
Coke County,Texas,91.4
Collin County,Texas,71.6
Comanche County,Texas,88.9
Cooke County,Texas,85.7
Dallam County,Texas,80.1
Grant County,Wisconsin,97
Iron County,Wisconsin,97.9
Kenosha County,Wisconsin,83.8
Lafayette County,Wisconsin,96.8
Accomack County,Virginia,65.3
Bedford County,Virginia,91.4
Buchanan County,Virginia,96.6
Pierce County,Washington,74.2
Oceana County,Michigan,90.1
Bristol County,Massachusetts,88.4
Hampden County,Massachusetts,76.5
Middlesex County,Massachusetts,80
Manitowoc County,Wisconsin,93.8
El Paso County,Texas,82.1
Gaines County,Texas,84
Galveston County,Texas,72.5
Prince Edward County,Virginia,63.3
Rock County,Wisconsin,87.6
San Juan County,Washington,92.6
Snohomish County,Washington,78.4
Wahkiakum County,Washington,94
Cumberland County,Virginia,63.9
Essex County,Virginia,57.1
Fairfax County,Virginia,62.7
Norfolk County,Massachusetts,82.3
Plymouth County,Massachusetts,85.5
Furnas County,Nebraska,96.9
Greeley County,Nebraska,97.6
Harlan County,Nebraska,98.4
Hooker County,Nebraska,98.9
Jefferson County,Nebraska,97
Keya Paha County,Nebraska,99.2
Milwaukee County,Wisconsin,60.6
Oconto County,Wisconsin,96.7
Rockbridge County,Virginia,94.6
Scott County,Virginia,97.9
Southampton County,Virginia,60.4
Giles County,Virginia,96.7
Grayson County,Virginia,95.3
Halifax County,Virginia,60.7
Hanover County,Virginia,86.7
Highland County,Virginia,98.6
Isle of Wight County,Virginia,71.8
Calhoun County,Florida,80.8
Gibson County,Indiana,95.5
Heard County,Georgia,86.9
Franklin County,Kansas,93.7
Chippewa County,Minnesota,93.5
Barry County,Michigan,96.9
Shelby County,Missouri,98.1
