County,State,Value
Grand Traverse County,Michigan,1.2
Mississippi County,Missouri,24
Iberia Parish,Louisiana,32
Nodaway County,Missouri,2.4
Hancock County,Georgia,74.1
Hart County,Georgia,18.7
Irwin County,Georgia,25.9
Jeff Davis County,Georgia,14.8
Johnson County,Georgia,35
Lee County,Georgia,18.6
Liberty County,Georgia,42.2
Lowndes County,Georgia,35.8
St. Louis County,Minnesota,1.4
Montgomery County,Georgia,26.3
Murray County,Georgia,0.6
Orleans Parish,Louisiana,60.2
New Madrid County,Missouri,15.8
Adams County,Mississippi,53.5
Chickasaw County,Mississippi,42.1
Clarke County,Mississippi,34.4
Copiah County,Mississippi,50.9
DeSoto County,Mississippi,21.9
Hancock County,Mississippi,7.1
Harrison County,Mississippi,22.1
Issaquena County,Mississippi,64.4
Meriwether County,Georgia,39.1
Platte County,Missouri,5.9
Putnam County,Missouri,0.2
Reynolds County,Missouri,0.7
St. Charles County,Missouri,4.1
St. Louis County,Missouri,23.3
Shannon County,Missouri,0.2
Stone County,Missouri,0.2
Vernon County,Missouri,0.5
Worth County,Missouri,0.6
Pulaski County,Georgia,31.8
Rabun County,Georgia,1
St. Bernard Parish,Louisiana,17.7
Spalding County,Georgia,32.8
Sumter County,Georgia,51.8
Tattnall County,Georgia,29.3
Terrell County,Georgia,61.2
Toombs County,Georgia,24.9
Towns County,Georgia,0.4
Walker County,Georgia,4.1
Pettis County,Missouri,3
Cowley County,Kansas,2.8
St. Mary Parish,Louisiana,32.5
Terrebonne Parish,Louisiana,18.9
Dickinson County,Iowa,0.2
Fremont County,Iowa,0.5
Hardin County,Iowa,1.2
Rockdale County,Georgia,46.4
Van Buren County,Iowa,0.2
Somerset County,Maine,0.4
York County,Maine,0.6
Warren County,Georgia,61.7
Winn Parish,Louisiana,30.7
Androscoggin County,Maine,3.6
Aroostook County,Maine,0.6
Cumberland County,Maine,2.4
Harrison County,Iowa,0.2
Flathead County,Montana,0.2
Glacier County,Montana,0.1
Hill County,Montana,0.3
Dickinson County,Kansas,0.8
Doniphan County,Kansas,3.1
Ford County,Kansas,2.1
Gove County,Kansas,0.3
Greeley County,Kansas,0.5
Hodgeman County,Kansas,1
Jewell County,Kansas,0.2
Kiowa County,Kansas,0.7
Baltimore County,Maryland,26.1
Meagher County,Montana,0.1
Missoula County,Montana,0.4
Petroleum County,Montana,0
Powder River County,Montana,0.1
Prairie County,Montana,0
Lincoln County,Maine,0.3
Beaverhead County,Montana,0.2
Carter County,Montana,0.1
Daniels County,Montana,0.2
Fallon County,Montana,0.1
Leavenworth County,Kansas,9.4
Linn County,Kansas,0.4
Meade County,Kansas,0.7
Kossuth County,Iowa,0.3
Lee County,Iowa,3.1
Marshall County,Iowa,1.7
Monona County,Iowa,0.4
Muscatine County,Iowa,1.4
Page County,Iowa,2.2
Pottawattamie County,Iowa,1.4
Scott County,Iowa,7.1
Taylor County,Iowa,0.2
Fairfield County,Connecticut,10.8
Pinellas County,Florida,10.3
Taylor County,Florida,20.7
Wakulla County,Florida,14.5
Baldwin County,Georgia,41.5
Fulton County,Illinois,3.4
Grundy County,Illinois,1.2
Hancock County,Illinois,0.3
Kankakee County,Illinois,15.1
Lake County,Illinois,7
Macon County,Illinois,16.3
Madison County,Illinois,7.9
Mercer County,Illinois,0.3
Morgan County,Illinois,6
Peoria County,Illinois,17.7
Pike County,Illinois,1.7
Merrimack County,New Hampshire,1
Sullivan County,New Hampshire,0.4
Bergen County,New Jersey,5.8
Burlington County,New Jersey,16.6
Cumberland County,New Jersey,20.2
Middlesex County,New Jersey,9.7
Erie County,Ohio,8.6
Hamilton County,Ohio,25.7
Hocking County,Ohio,0.7
Jefferson County,Ohio,5.6
Lake County,Ohio,3.2
Lucas County,Ohio,19
Meigs County,Ohio,0.9
Noble County,Ohio,2.5
Bartow County,Georgia,10.2
Bibb County,Georgia,52.1
Brooks County,Georgia,35.3
Camden County,Georgia,19.4
Chatham County,Georgia,40.1
Clay County,Georgia,60.4
Cobb County,Georgia,25
Columbia County,Georgia,14.9
Crisp County,Georgia,43
DeKalb County,Georgia,54.3
Randolph County,Illinois,9.7
Scott County,Illinois,0.2
Shelby County,Illinois,0.2
Union County,Illinois,0.9
Wabash County,Illinois,0.6
White County,Illinois,0.4
Winnebago County,Illinois,12.2
Allen County,Indiana,11.7
Clark County,Indiana,6.9
Dearborn County,Indiana,0.6
Monmouth County,New Jersey,7.4
Somerset County,New Jersey,8.9
Warren County,New Jersey,3.5
Chaves County,New Mexico,2
Curry County,New Mexico,6.3
Marshall County,Mississippi,46.9
Noxubee County,Mississippi,71.6
Ottawa County,Ohio,0.8
Scioto County,Ohio,2.7
Trumbull County,Ohio,8.3
Warren County,Ohio,3.3
Washington County,Ohio,1.1
Adair County,Oklahoma,0.2
Choctaw County,Oklahoma,10.9
Douglas County,Georgia,39.5
Franklin County,Georgia,8.4
Fulton County,Georgia,44.1
Yakutat City and Borough,Alaska,0.3
Coconino County,Arizona,1.2
Idaho County,Idaho,0.3
Lemhi County,Idaho,0.2
Owyhee County,Idaho,0.2
Twin Falls County,Idaho,0.4
Washington County,Idaho,0.2
Berrien County,Michigan,15.3
Tunica County,Mississippi,73.5
Warren County,Mississippi,47
Yazoo County,Mississippi,57.1
Atchison County,Missouri,0.3
Boone County,Missouri,9.3
Caldwell County,Missouri,0.4
Comanche County,Oklahoma,17.5
Craig County,Oklahoma,3
Delaware County,Oklahoma,0.2
Grant County,Oklahoma,0.8
Grant County,New Mexico,0.9
Lea County,New Mexico,4.1
McKinley County,New Mexico,0.5
Cuyahoga County,Ohio,29.7
Lee County,Florida,8.3
Miami-Dade County,Florida,18.9
Desha County,Arkansas,47.8
Fulton County,Arkansas,0.3
Henderson County,Kentucky,7.8
Jefferson County,Kentucky,20.8
Knox County,Kentucky,1.1
Lawrence County,Kentucky,0.2
Letcher County,Kentucky,0.3
Livingston County,Kentucky,0.2
Magoffin County,Kentucky,0.1
Martin County,Kentucky,6.9
Meade County,Kentucky,3.3
Sanilac County,Michigan,0.3
Cape Girardeau County,Missouri,7
Cass County,Missouri,3.5
Clark County,Missouri,0.3
Cooper County,Missouri,6.9
DeKalb County,Missouri,11.3
Dunklin County,Missouri,9.7
Harrison County,Missouri,0.3
Holt County,Missouri,0.2
Bertie County,North Carolina,62.5
Cabarrus County,North Carolina,15.3
Columbus County,North Carolina,30.5
Taos County,New Mexico,0.4
Union County,New Mexico,1.8
Bronx County,New York,36.5
Chautauqua County,New York,2.4
Delaware County,New York,1.6
Jefferson County,New York,5.1
Lake County,Florida,9.8
Independence County,Arkansas,2
Jefferson County,Arkansas,55.1
Lawrence County,Arkansas,0.8
Lee County,Arkansas,55.3
Logan County,Arkansas,1.3
Miller County,Arkansas,24.5
Mississippi County,Arkansas,34
Pulaski County,Arkansas,35
Ontonagon County,Michigan,0.1
Schoolcraft County,Michigan,0.1
Anoka County,Minnesota,4.4
Big Stone County,Minnesota,0.2
Carver County,Minnesota,1.2
Carteret County,North Carolina,6.1
Cumberland County,North Carolina,36.7
Currituck County,North Carolina,5.8
Graham County,North Carolina,0.2
Greene County,North Carolina,37.3
Madison County,New York,1.8
New York County,New York,15.6
Onondaga County,New York,11
Beaver County,Oklahoma,0.8
Randolph County,Arkansas,0.7
Sebastian County,Arkansas,6.4
Union County,Arkansas,33
Worth County,Georgia,27.6
Honolulu County,Hawaii,2
Alcona County,Michigan,0.1
Alpena County,Michigan,0.3
Arenac County,Michigan,0.2
Henderson County,North Carolina,3
Hyde County,North Carolina,31.6
Macon County,North Carolina,1.3
Madison County,North Carolina,1.2
Mitchell County,North Carolina,0.4
Pamlico County,North Carolina,20
Polk County,North Carolina,4.5
Robeson County,North Carolina,24.3
Rutherford County,North Carolina,10.1
Richmond County,New York,10.6
Schenectady County,New York,9.5
Seneca County,New York,4.6
Sullivan County,New York,9.1
Washington County,New York,3
Erie County,New York,13.5
Centre County,Pennsylvania,3
Clearfield County,Pennsylvania,2.3
Crawford County,Pennsylvania,1.7
Kauai County,Hawaii,0.4
Bonner County,Idaho,0.1
Camas County,Idaho,0.3
Caribou County,Idaho,0.1
Clark County,Idaho,0.7
Custer County,Idaho,0.2
Baraga County,Michigan,7.2
Sioux County,Nebraska,0.1
Washington County,Nebraska,0.6
Churchill County,Nevada,1.6
Sampson County,North Carolina,27
Transylvania County,North Carolina,3.9
Washington County,North Carolina,49.8
Yadkin County,North Carolina,3.1
Adams County,North Dakota,0.3
Cass County,North Dakota,2.3
Divide County,North Dakota,0.2
Golden Valley County,North Dakota,0.6
Kidder County,North Dakota,0.2
McHenry County,North Dakota,0.1
Dauphin County,Pennsylvania,18
Franklin County,Pennsylvania,3.1
Jefferson County,Pennsylvania,0.3
Lehigh County,Pennsylvania,6.1
McKean County,Pennsylvania,2.4
Mercer County,Pennsylvania,5.8
Northampton County,Pennsylvania,5
Nuckolls County,Nebraska,0.1
Red Willow County,Nebraska,0.7
Cabell County,West Virginia,5
Fayette County,West Virginia,4.6
Greenbrier County,West Virginia,2.8
Hardy County,West Virginia,2.5
Jefferson County,West Virginia,6.6
Logan County,West Virginia,2.1
McDowell County,West Virginia,9.5
Spotsylvania County,Virginia,15.3
Tazewell County,Virginia,3
Wise County,Virginia,5.2
Bristol city,Virginia,5.7
Colonial Heights city,Virginia,10.2
Fredericksburg city,Virginia,22.6
Vernon County,Wisconsin,0.4
Vilas County,Wisconsin,0.2
Winnebago County,Wisconsin,1.8
Big Horn County,Wyoming,0.2
Greene County,Missouri,2.9
Henry County,Ohio,0.4
Haskell County,Texas,3.7
St. Croix County,Wisconsin,0.7
Henrico County,Virginia,29.5
Cullman County,Alabama,1.1
Hartford County,Connecticut,13.3
Chattahoochee County,Georgia,18.8
Columbia County,Arkansas,36.9
Carroll County,Illinois,0.8
Moore County,North Carolina,13.4
Pembina County,North Dakota,0.3
Auglaize County,Ohio,0.3
Lincoln County,Nebraska,0.7
Mingo County,West Virginia,1.8
Converse County,Wyoming,0.3
Ellis County,Oklahoma,0.3
Phillips County,Kansas,0.4
Republic County,Kansas,0.5
Russell County,Kansas,0.8
Seward County,Kansas,3.4
Smith County,Kansas,0.3
Stevens County,Kansas,0.3
Wallace County,Kansas,0.1
Washington County,Kansas,0.4
Woodbury County,Iowa,2.4
Bourbon County,Kansas,2.8
Lee County,Virginia,3.7
Loudoun County,Virginia,7.3
Middlesex County,Virginia,18
Cabo Rojo Municipio,Puerto Rico,5.4
Ceiba Municipio,Puerto Rico,16.5
Corozal Municipio,Puerto Rico,5.3
Culebra Municipio,Puerto Rico,26.6
GuÃ¡nica Municipi,Puerto Rico,7.7
Crook County,Wyoming,0.2
Hot Springs County,Wyoming,0.2
Laramie County,Wyoming,2.5
Niobrara County,Wyoming,0.2
Park County,Wyoming,0.2
Hampton city,Virginia,49.6
Newport News city,Virginia,40.7
Poquoson city,Virginia,0.6
Roanoke city,Virginia,28.5
Queens County,New York,19.1
Chester County,Pennsylvania,6.1
Jackson County,Indiana,0.7
Mineral County,Montana,0.3
Gosper County,Nebraska,0.4
Cottle County,Texas,8.8
Fannin County,Texas,6.8
Caroline County,Virginia,29.3
Santa Clara County,California,2.6
Spencer County,Kentucky,1.5
Morrill County,Nebraska,0.2
Watauga County,North Carolina,1.7
Cherokee County,Kansas,0.5
Huron County,Michigan,0.4
Leelanau County,Michigan,0.3
Montgomery County,Maryland,17.2
Whatcom County,Washington,1
Bee County,Texas,8.1
Borden County,Texas,0
Bowie County,Texas,24.2
Brazoria County,Texas,12.1
Brown County,Texas,3.6
Burleson County,Texas,12.2
Putnam County,West Virginia,0.9
Raleigh County,West Virginia,8.2
Suffolk city,Virginia,42.7
Adams County,Washington,0.6
Asotin County,Washington,0.4
Clallam County,Washington,0.8
Washakie County,Wyoming,0.3
Aguada Municipio,Puerto Rico,5.3
Aibonito Municipio,Puerto Rico,7.3
Sandoval County,New Mexico,2.1
Berkeley County,South Carolina,25
Emporia city,Virginia,62.5
Howell County,Missouri,0.4
Mower County,Minnesota,2.1
Miami County,Kansas,1.3
Custer County,Nebraska,0.3
Doddridge County,West Virginia,1.4
Prince George's County,Maryland,64.5
Wicomico County,Maryland,24.2
Valley County,Montana,0.2
Yellowstone County,Montana,0.6
Banner County,Nebraska,0
Boyd County,Nebraska,0
Taylor County,West Virginia,0.7
Upshur County,West Virginia,0.7
Wayne County,West Virginia,0.2
Wyoming County,West Virginia,0.5
Brown County,Wisconsin,2.2
Juana DÃ_az Municipi,Puerto Rico,14.3
Lares Municipio,Puerto Rico,3
ManatÃ_ Municipi,Puerto Rico,8.7
San Juan County,Utah,0.2
Tooele County,Utah,0.7
Utah County,Utah,0.5
Weber County,Utah,1.4
Addison County,Vermont,0.8
Essex County,Vermont,0.3
Ferry County,Washington,0.3
Grant County,Washington,1.1
Cherry County,Nebraska,0.2
Cuming County,Nebraska,0.1
Dakota County,Nebraska,3.1
Deuel County,Nebraska,0.1
Bracken County,Kentucky,0.3
Bullitt County,Kentucky,0.7
Calloway County,Kentucky,3.7
Carroll County,Kentucky,1.5
Clay County,Kentucky,4.2
Cumberland County,Kentucky,2.6
Daviess County,Kentucky,4.8
Franklin County,Kentucky,10.4
MayagÃ_ez Municipi,Puerto Rico,8.2
Patillas Municipio,Puerto Rico,19.9
Ponce Municipio,Puerto Rico,9
Sabana Grande Municipio,Puerto Rico,5.5
San Juan Municipio,Puerto Rico,18.6
Santa Isabel Municipio,Puerto Rico,15.6
Calhoun County,Texas,2.6
Grays Harbor County,Washington,1.1
King County,Washington,6.2
Lincoln County,Washington,0.3
Okanogan County,Washington,0.4
Rutland County,Vermont,0.5
Windsor County,Vermont,0.6
Cass County,Nebraska,0.3
Fulton County,Kentucky,23.6
Greenup County,Kentucky,0.7
Menominee County,Michigan,0.3
Muskegon County,Michigan,14.5
Cherokee County,Texas,14.7
Coke County,Texas,0.2
Collin County,Texas,8.5
Comanche County,Texas,0.4
Cooke County,Texas,2.7
Dallam County,Texas,1.3
Grant County,Wisconsin,1.1
Iron County,Wisconsin,0.1
Kenosha County,Wisconsin,6.6
Lafayette County,Wisconsin,0.2
Accomack County,Virginia,28.1
Bedford County,Virginia,5.7
Buchanan County,Virginia,2.6
Pierce County,Washington,6.8
Oceana County,Michigan,0.4
Bristol County,Massachusetts,3.3
Hampden County,Massachusetts,9
Middlesex County,Massachusetts,4.7
Manitowoc County,Wisconsin,0.5
El Paso County,Texas,3.1
Gaines County,Texas,1.7
Galveston County,Texas,13.8
Prince Edward County,Virginia,33.2
Rock County,Wisconsin,5
San Juan County,Washington,0.3
Snohomish County,Washington,2.5
Wahkiakum County,Washington,0.3
Cumberland County,Virginia,32.6
Essex County,Virginia,38.1
Fairfax County,Virginia,9.2
Norfolk County,Massachusetts,5.7
Plymouth County,Massachusetts,7.2
Furnas County,Nebraska,0.2
Greeley County,Nebraska,0.6
Harlan County,Nebraska,0
Hooker County,Nebraska,0
Jefferson County,Nebraska,0.3
Keya Paha County,Nebraska,0
Milwaukee County,Wisconsin,26.8
Oconto County,Wisconsin,0.2
Rockbridge County,Virginia,2.7
Scott County,Virginia,0.6
Southampton County,Virginia,37.2
Giles County,Virginia,1.5
Grayson County,Virginia,2.1
Halifax County,Virginia,36.7
Hanover County,Virginia,9.3
Highland County,Virginia,0.3
Isle of Wight County,Virginia,24.7
Calhoun County,Florida,13.8
Gibson County,Indiana,1.8
Heard County,Georgia,9.8
Franklin County,Kansas,1.3
Chippewa County,Minnesota,0.5
Barry County,Michigan,0.4
Shelby County,Missouri,0.5
